mean,RMS,ptp,std,max,min
23.532,23.532,0.2,0.051,23.635,23.435
23.533,23.533,0.196,0.049,23.635,23.439
23.527,23.527,0.192,0.046,23.631,23.439
23.523,23.523,0.192,0.046,23.631,23.439
23.518,23.518,0.212,0.048,23.631,23.419
23.514,23.514,0.235,0.049,23.631,23.396
23.515,23.515,0.235,0.053,23.631,23.396
23.513,23.513,0.235,0.052,23.631,23.396
23.505,23.505,0.235,0.051,23.631,23.396
23.493,23.493,0.175,0.049,23.571,23.396
23.501,23.501,0.221,0.055,23.617,23.396
23.503,23.503,0.221,0.055,23.617,23.396
23.497,23.497,0.221,0.058,23.617,23.396
23.493,23.493,0.221,0.06,23.617,23.396
23.496,23.496,0.221,0.062,23.617,23.396
23.496,23.496,0.21,0.058,23.617,23.407
23.497,23.497,0.208,0.056,23.617,23.409
23.493,23.493,0.208,0.057,23.617,23.409
23.498,23.498,0.208,0.056,23.617,23.409
23.504,23.504,0.208,0.055,23.617,23.409
23.492,23.492,0.269,0.055,23.616,23.347
23.491,23.491,0.298,0.06,23.645,23.347
23.501,23.501,0.298,0.059,23.645,23.347
23.503,23.503,0.298,0.059,23.645,23.347
23.502,23.502,0.298,0.057,23.645,23.347
23.504,23.504,0.298,0.06,23.645,23.347
23.506,23.506,0.298,0.059,23.645,23.347
23.507,23.507,0.298,0.06,23.645,23.347
23.513,23.513,0.321,0.066,23.668,23.347
23.514,23.514,0.321,0.064,23.668,23.347
23.518,23.518,0.236,0.058,23.668,23.432
23.518,23.518,0.242,0.056,23.668,23.426
23.514,23.514,0.242,0.054,23.668,23.426
23.517,23.517,0.242,0.053,23.668,23.426
23.517,23.517,0.242,0.055,23.668,23.426
23.519,23.519,0.242,0.054,23.668,23.426
23.517,23.517,0.242,0.053,23.668,23.426
23.522,23.522,0.242,0.052,23.668,23.426
23.515,23.515,0.202,0.05,23.617,23.415
23.515,23.515,0.202,0.051,23.617,23.415
23.516,23.516,0.202,0.051,23.617,23.415
23.518,23.518,0.202,0.049,23.617,23.415
23.519,23.52,0.202,0.051,23.617,23.415
23.515,23.515,0.202,0.052,23.617,23.415
23.513,23.513,0.209,0.052,23.617,23.408
23.51,23.51,0.209,0.05,23.617,23.408
23.506,23.506,0.209,0.051,23.617,23.408
23.5,23.5,0.172,0.049,23.58,23.408
23.503,23.503,0.172,0.047,23.58,23.408
23.501,23.502,0.172,0.05,23.58,23.408
23.5,23.5,0.258,0.057,23.606,23.348
