mean,RMS,ptp,std,max,min
21.043,21.043,0.308,0.081,21.179,20.871
21.029,21.029,0.308,0.081,21.179,20.871
21.032,21.033,0.308,0.076,21.179,20.871
21.014,21.014,0.308,0.085,21.179,20.871
21.01,21.01,0.308,0.089,21.179,20.871
21.008,21.008,0.309,0.092,21.179,20.87
20.989,20.989,0.309,0.087,21.179,20.87
20.994,20.994,0.309,0.094,21.179,20.87
20.984,20.984,0.275,0.095,21.145,20.87
20.994,20.994,0.301,0.106,21.171,20.87
20.997,20.997,0.301,0.103,21.171,20.87
21.004,21.004,0.301,0.099,21.171,20.87
21.008,21.008,0.301,0.098,21.171,20.87
21.029,21.03,0.298,0.094,21.171,20.873
21.034,21.034,0.308,0.092,21.171,20.863
21.022,21.022,0.308,0.091,21.171,20.863
21.022,21.022,0.302,0.086,21.165,20.863
21.013,21.013,0.302,0.083,21.165,20.863
21.012,21.012,0.302,0.087,21.165,20.863
21.011,21.011,0.302,0.091,21.165,20.863
21.017,21.017,0.302,0.097,21.165,20.863
21.012,21.012,0.302,0.093,21.165,20.863
21.013,21.013,0.302,0.097,21.165,20.863
21.012,21.012,0.266,0.092,21.161,20.895
21.014,21.014,0.279,0.097,21.161,20.882
21.018,21.018,0.279,0.09,21.161,20.882
21.004,21.004,0.262,0.084,21.144,20.882
21.015,21.015,0.262,0.081,21.144,20.882
21.004,21.004,0.262,0.077,21.144,20.882
20.997,20.997,0.269,0.08,21.144,20.875
20.992,20.992,0.272,0.077,21.144,20.872
20.983,20.983,0.223,0.074,21.094,20.871
20.972,20.972,0.215,0.068,21.086,20.871
20.968,20.968,0.215,0.068,21.086,20.871
20.973,20.973,0.279,0.075,21.15,20.871
20.976,20.976,0.289,0.085,21.16,20.871
20.979,20.979,0.289,0.087,21.16,20.871
20.984,20.984,0.289,0.088,21.16,20.871
20.993,20.993,0.29,0.091,21.161,20.871
21.001,21.001,0.276,0.088,21.161,20.885
21.005,21.005,0.28,0.092,21.161,20.881
21.003,21.004,0.304,0.094,21.185,20.881
21.002,21.003,0.304,0.091,21.185,20.881
21.016,21.016,0.304,0.088,21.185,20.881
21.009,21.009,0.304,0.085,21.185,20.881
21.011,21.011,0.304,0.086,21.185,20.881
21.013,21.013,0.304,0.086,21.185,20.881
21.026,21.026,0.301,0.087,21.185,20.884
21.014,21.015,0.264,0.078,21.165,20.901
21.005,21.005,0.25,0.076,21.151,20.901
20.997,20.997,0.259,0.075,21.151,20.892
20.988,20.988,0.259,0.076,21.151,20.892
20.986,20.986,0.264,0.081,21.156,20.892
20.989,20.989,0.264,0.081,21.156,20.892
20.976,20.976,0.264,0.072,21.156,20.892
20.978,20.978,0.264,0.071,21.156,20.892
20.988,20.988,0.292,0.081,21.184,20.892
20.993,20.993,0.292,0.084,21.184,20.892
21.001,21.001,0.28,0.081,21.184,20.904
21.004,21.004,0.28,0.08,21.184,20.904
21.005,21.005,0.28,0.079,21.184,20.904
21.008,21.008,0.275,0.075,21.184,20.909
21.023,21.023,0.269,0.083,21.184,20.915
21.002,21.002,0.283,0.082,21.182,20.899
21.008,21.008,0.283,0.086,21.182,20.899
21.014,21.014,0.283,0.084,21.182,20.899
21.014,21.014,0.283,0.088,21.182,20.899
21.005,21.005,0.284,0.087,21.182,20.898
21.008,21.008,0.284,0.085,21.182,20.898
21.011,21.011,0.284,0.084,21.182,20.898
21.005,21.005,0.271,0.081,21.156,20.885
21.01,21.01,0.271,0.082,21.156,20.885
21.003,21.003,0.271,0.081,21.156,20.885
21.011,21.011,0.271,0.083,21.156,20.885
21.009,21.01,0.271,0.08,21.156,20.885
21.009,21.009,0.271,0.084,21.156,20.885
21.004,21.004,0.269,0.08,21.154,20.885
21.008,21.008,0.269,0.079,21.154,20.885
21.025,21.026,0.312,0.084,21.199,20.887
21.024,21.025,0.312,0.082,21.199,20.887
21.016,21.016,0.312,0.08,21.199,20.887
21.011,21.011,0.327,0.084,21.199,20.872
21.012,21.012,0.327,0.082,21.199,20.872
21.011,21.012,0.327,0.082,21.199,20.872
21.005,21.005,0.327,0.088,21.199,20.872
20.985,20.985,0.295,0.075,21.167,20.872
20.987,20.987,0.295,0.075,21.167,20.872
20.998,20.998,0.295,0.077,21.167,20.872
21.008,21.008,0.264,0.074,21.167,20.903
21.016,21.016,0.264,0.074,21.167,20.903
21.02,21.021,0.288,0.079,21.184,20.896
21.017,21.017,0.288,0.076,21.184,20.896
21.024,21.024,0.295,0.081,21.184,20.889
21.023,21.023,0.295,0.08,21.184,20.889
21.021,21.021,0.295,0.078,21.184,20.889
21.009,21.009,0.295,0.081,21.184,20.889
20.997,20.997,0.295,0.079,21.184,20.889
20.998,20.999,0.295,0.079,21.184,20.889
20.993,20.993,0.261,0.072,21.15,20.889
20.976,20.976,0.224,0.063,21.113,20.889
20.985,20.986,0.217,0.06,21.113,20.896
20.98,20.98,0.217,0.063,21.113,20.896
20.986,20.986,0.261,0.071,21.148,20.887
20.982,20.982,0.261,0.07,21.148,20.887
20.981,20.981,0.261,0.07,21.148,20.887
20.996,20.996,0.261,0.073,21.148,20.887
21.002,21.002,0.261,0.075,21.148,20.887
20.996,20.996,0.261,0.078,21.148,20.887
20.994,20.995,0.261,0.077,21.148,20.887
21.001,21.001,0.249,0.07,21.148,20.899
20.994,20.994,0.213,0.065,21.112,20.899
20.994,20.994,0.213,0.061,21.112,20.899
20.999,20.999,0.254,0.071,21.153,20.899
20.991,20.991,0.254,0.066,21.153,20.899
20.991,20.991,0.285,0.074,21.179,20.894
20.985,20.985,0.285,0.075,21.179,20.894
20.977,20.977,0.324,0.081,21.179,20.855
20.979,20.979,0.324,0.09,21.179,20.855
20.982,20.983,0.324,0.091,21.179,20.855
20.979,20.98,0.324,0.087,21.179,20.855
20.964,20.964,0.324,0.083,21.179,20.855
20.96,20.96,0.312,0.076,21.167,20.855
20.969,20.97,0.312,0.077,21.167,20.855
20.987,20.987,0.296,0.077,21.167,20.871
20.985,20.986,0.296,0.075,21.167,20.871
20.976,20.976,0.279,0.064,21.15,20.871
20.979,20.979,0.279,0.066,21.15,20.871
20.983,20.983,0.267,0.063,21.15,20.883
20.987,20.987,0.267,0.061,21.15,20.883
20.981,20.981,0.267,0.056,21.15,20.883
20.974,20.974,0.189,0.047,21.079,20.89
20.979,20.979,0.189,0.052,21.079,20.89
20.986,20.986,0.189,0.053,21.079,20.89
20.995,20.995,0.272,0.063,21.162,20.89
20.992,20.992,0.272,0.067,21.162,20.89
