mean,RMS,ptp,std,max,min
-0.709,0.968,4.117,0.66,1.857,-2.261
-0.732,1.133,4.319,0.865,1.074,-3.245
-0.472,1.209,4.14,1.113,1.409,-2.731
-0.642,1.234,4.229,1.054,1.365,-2.865
-0.626,1.115,3.715,0.923,1.275,-2.44
-0.907,1.29,3.804,0.917,1.342,-2.462
-0.992,1.336,3.916,0.894,1.186,-2.731
-0.766,1.099,3.67,0.788,1.387,-2.283
-0.685,1.024,4.006,0.76,1.812,-2.193
-0.615,1.111,3.849,0.925,1.611,-2.238
-0.545,1.04,3.088,0.886,0.984,-2.104
-0.421,0.926,3.267,0.825,1.23,-2.037
-0.616,1.158,3.759,0.981,1.387,-2.373
-0.399,1.02,3.603,0.938,1.476,-2.126
-0.087,0.886,3.446,0.882,1.588,-1.858
-0.154,0.902,3.312,0.889,1.297,-2.014
-0.219,0.923,3.491,0.896,1.208,-2.283
-0.47,1.1,3.715,0.995,1.007,-2.708
-0.5,0.85,3.267,0.688,0.716,-2.552
-0.635,1.039,3.916,0.822,1.163,-2.753
-0.714,1.091,3.849,0.825,1.096,-2.753
-0.467,0.938,3.401,0.813,0.716,-2.686
-0.187,0.791,3.446,0.769,0.962,-2.484
0.034,0.814,3.603,0.813,1.096,-2.507
0.393,0.665,3.401,0.537,1.409,-1.992
0.711,0.895,2.954,0.544,2.73,-0.224
1.003,1.301,3.871,0.829,3.289,-0.582
0.418,0.945,3.334,0.848,2.461,-0.873
0.077,0.806,3.625,0.802,2.349,-1.276
-1.069,1.221,3.849,0.589,1.23,-2.619
-0.994,1.16,4.453,0.598,0.939,-3.514
-0.414,0.818,3.513,0.706,2.013,-1.5
-0.174,0.696,3.513,0.674,2.416,-1.097
-0.048,0.786,4.073,0.785,2.797,-1.276
-0.125,0.585,3.737,0.572,2.461,-1.276
0.046,0.621,3.401,0.619,2.416,-0.985
0.551,1.005,3.334,0.84,2.573,-0.761
0.851,1.22,3.558,0.875,2.685,-0.873
1.159,1.448,3.401,0.867,3.043,-0.359
1.022,1.426,4.655,0.994,3.289,-1.366
0.443,1.014,3.603,0.912,2.416,-1.186
-0.199,0.812,3.2,0.787,1.812,-1.388
-0.341,0.801,3.334,0.724,1.812,-1.522
-0.358,0.8,3.222,0.716,1.79,-1.433
-0.2,0.758,3.267,0.731,1.991,-1.276
0.107,0.763,3.357,0.755,2.215,-1.142
0.261,0.755,3.11,0.709,2.26,-0.851
0.343,0.754,3.178,0.672,2.439,-0.739
0.272,0.935,3.536,0.895,2.685,-0.851
0.452,0.97,4.028,0.858,3.043,-0.985
-0.082,0.786,3.782,0.782,2.461,-1.321
-0.042,0.861,3.536,0.86,2.125,-1.41
0.172,0.928,3.648,0.912,2.282,-1.366
0.43,0.984,3.312,0.885,2.103,-1.209
0.7,1.131,3.536,0.888,2.618,-0.918
0.833,1.179,3.021,0.834,2.282,-0.739
0.843,1.183,2.976,0.83,2.215,-0.761
0.701,1.105,3.29,0.855,2.461,-0.828
0.543,1.066,3.648,0.918,2.439,-1.209
0.188,0.896,3.133,0.877,1.969,-1.164
0.195,0.908,3.267,0.887,1.946,-1.321
0.195,0.934,3.267,0.914,2.058,-1.209
0.104,0.88,3.357,0.873,2.036,-1.321
0.37,0.937,3.245,0.861,2.103,-1.142
0.549,1.037,3.088,0.879,2.215,-0.873
0.786,1.22,3.603,0.932,2.372,-1.231
0.709,1.181,3.737,0.945,2.282,-1.455
0.275,0.908,3.603,0.865,1.767,-1.835
0.344,0.948,3.245,0.883,1.723,-1.522
0.279,0.914,3.446,0.871,1.7,-1.746
0.29,0.934,3.491,0.888,1.745,-1.746
-0.041,0.89,3.29,0.889,1.544,-1.746
